EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS,MODEL_MATCHED
episode_1545,c_2,c_1,c_12,c_8,0.9796,0.05998253,model_1018
episode_1546,c_10,c_2,c_6,c_3,0.9794,0.06451531,model_877
episode_1547,c_3,c_6,c_10,c_1,0.9803,0.061203342,model_1973
episode_1548,c_1,c_6,c_4,c_3,0.9814,0.056733217,model_495
episode_1549,c_10,m_1,c_7,m_2,0.9659,0.11299503,model_189
episode_1549,c_10,m_1,c_7,m_2,0.9656,0.114914015,model_1834
episode_1550,c_7,c_5,s,-,0.9784,0.07240082,model_1178
episode_1550,c_7,c_5,s,-,0.9779,0.06987904,model_2022
episode_1551,c_6,m_1,c_3,c_3,0.969,0.1014726,model_1753
episode_1552,c_12,c_6,c_2,c_6,0.9809,0.062117692,model_361
episode_1553,c_3,m_1,c_11,c_4,0.9689,0.10314696,model_628
episode_1554,c_4,c_6,m_1,c_3,0.9737,0.08601021,model_176
episode_1555,c_12,c_12,c_10,c_5,0.9798,0.06083372,model_1187
episode_1556,c_10,m_3,c_2,m_2,0.9573,0.14564282,model_56
episode_1557,c_2,c_6,c_1,s,0.9807,0.062083606,model_1717
episode_1558,c_6,c_8,c_4,c_12,0.9779,0.066782966,model_1852
episode_1559,c_3,s,-,-,0.9638,0.12899147,model_1395
episode_1559,c_3,s,-,-,0.9637,0.12989098,model_1630
episode_1560,c_4,c_5,c_12,s,0.9807,0.061618514,model_462
episode_1561,c_4,c_5,c_6,c_5,0.9804,0.05940316,model_1558
episode_1562,c_5,c_6,c_2,c_5,0.9805,0.061114952,model_1931
episode_1563,c_2,c_12,c_11,c_11,0.978,0.064471334,model_324
episode_1564,c_12,c_8,m_2,c_10,0.9748,0.0820542,model_820
episode_1565,c_8,c_1,c_8,c_12,0.9792,0.065154456,model_1199
episode_1566,c_1,c_8,c_4,c_8,0.98,0.06099848,model_642
episode_1567,c_3,c_12,c_3,m_2,0.9803,0.06140925,model_1694
episode_1568,c_4,m_1,c_1,m_1,0.9664,0.11026145,model_136
episode_1569,c_4,c_9,c_4,c_12,0.9791,0.06377165,model_433
episode_1570,c_10,c_2,c_6,c_3,0.9794,0.06451531,model_877
episode_1571,c_1,c_3,c_6,c_3,0.9804,0.056933537,model_1573
episode_1572,c_5,c_5,s,-,0.9775,0.07424695,model_1193
episode_1573,c_5,c_3,m_1,c_4,0.9722,0.087475844,model_1262
episode_1574,c_2,c_2,c_2,c_2,0.9787,0.06430438,model_1550
episode_1575,c_10,c_12,s,-,0.9777,0.072886966,model_387
episode_1575,c_10,c_12,s,-,0.9784,0.071574606,model_1436
episode_1575,c_10,c_12,s,-,0.9769,0.072449245,model_1502
episode_1576,c_6,m_2,c_2,s,0.969,0.10444725,model_1205
episode_1577,c_11,c_5,m_3,c_11,0.9788,0.06910047,model_638
episode_1578,c_9,c_12,m_3,c_6,0.9812,0.06056402,model_1730
episode_1579,c_5,m_3,m_3,c_8,0.761,1.0470812,model_1350
episode_1580,c_11,m_2,c_12,c_4,0.9695,0.10251789,model_987
episode_1581,c_10,c_1,m_2,m_3,0.9705,0.09863876,model_1358
episode_1582,c_7,c_10,c_2,m_2,0.9803,0.058500737,model_937
episode_1583,c_10,c_6,c_10,c_6,0.9808,0.05990684,model_586
episode_1584,c_12,c_3,c_5,c_8,0.9784,0.06275815,model_206
episode_1585,c_4,c_7,c_3,c_5,0.9804,0.062003095,model_873
episode_1586,c_4,c_5,m_1,c_12,0.9729,0.0910274,model_1447
episode_1587,c_7,c_8,m_2,m_2,0.9742,0.082429126,model_16
episode_1588,c_7,c_12,s,-,0.9776,0.07033575,model_391
episode_1588,c_7,c_12,s,-,0.9767,0.07346752,model_1567
episode_1589,c_8,c_3,c_7,c_4,0.9801,0.060111612,model_1574
episode_1590,c_10,m_2,s,-,0.948,0.18090208,model_1460
episode_1591,c_4,c_6,m_1,c_9,0.972,0.09117287,model_1662
episode_1592,c_4,m_2,c_11,c_2,0.9648,0.11642625,model_317
episode_1593,c_10,c_4,c_3,m_3,0.9808,0.059407447,model_706
episode_1594,c_11,m_2,c_11,c_12,0.9685,0.10538678,model_413
episode_1595,c_3,c_10,s,-,0.976,0.07532536,model_953
episode_1595,c_3,c_10,s,-,0.9757,0.079076394,model_1259
episode_1595,c_3,c_10,s,-,0.9757,0.07617077,model_1948
episode_1596,c_4,c_5,m_1,c_12,0.9729,0.0910274,model_1447
episode_1597,c_6,m_1,c_7,c_5,0.9679,0.10681157,model_1678
episode_1598,c_11,c_12,m_3,c_12,0.9825,0.05844953,model_798
episode_1599,c_9,c_5,c_6,m_2,0.9808,0.062296312,model_560
episode_1600,c_3,c_10,c_4,m_1,0.9803,0.058435712,model_880
episode_1601,c_12,c_6,c_6,c_6,0.9807,0.06161135,model_549
episode_1602,c_7,c_7,c_9,c_11,0.9815,0.05698677,model_957
episode_1603,c_12,c_7,s,-,0.976,0.07312,model_943
episode_1603,c_12,c_7,s,-,0.9771,0.072672024,model_1600
episode_1604,c_4,m_2,c_11,c_2,0.9648,0.11642625,model_317
episode_1605,c_11,c_7,c_5,c_10,0.9804,0.057973567,model_133
episode_1606,c_5,c_6,c_10,m_1,0.9801,0.062732786,model_1023
episode_1607,c_1,c_6,m_2,c_7,0.9788,0.06874397,model_753
episode_1608,c_2,c_9,c_5,c_11,0.9817,0.05823317,model_635
episode_1609,c_7,c_9,c_7,c_1,0.9797,0.062309742,model_278
episode_1610,c_1,c_4,c_9,c_3,0.98,0.060571544,model_1257
episode_1611,c_12,c_7,c_3,c_4,0.9783,0.06536453,model_508
episode_1612,c_3,c_3,c_3,m_1,0.9784,0.06483513,model_1488
episode_1613,c_11,c_1,c_11,s,0.9827,0.057966232,model_634
episode_1614,c_12,m_1,m_1,c_11,0.9517,0.17244077,model_759
episode_1614,c_12,m_1,m_1,c_11,0.9502,0.17835413,model_1467
episode_1615,c_12,c_5,c_11,m_3,0.9779,0.067537464,model_1129
episode_1616,c_7,c_9,c_11,c_6,0.9805,0.061267484,model_489
episode_1617,c_2,c_6,m_3,c_1,0.9817,0.061493512,model_658
episode_1618,c_10,c_7,c_6,s,0.981,0.060294967,model_1655
episode_1619,c_10,c_3,s,-,0.9778,0.07080029,model_1968
episode_1620,c_4,c_9,c_4,c_7,0.9791,0.063322894,model_881
episode_1621,c_12,c_8,s,-,0.9768,0.074732706,model_661
episode_1622,c_9,c_7,c_9,c_10,0.9808,0.061905663,model_1242
episode_1623,c_11,c_6,m_3,c_8,0.9805,0.06285116,model_1169
episode_1624,c_6,m_1,c_3,c_3,0.969,0.1014726,model_1753
episode_1625,c_3,c_10,c_8,c_1,0.9799,0.06183585,model_184
episode_1626,c_6,c_6,c_4,m_3,0.9796,0.063459516,model_335
episode_1627,c_9,c_4,c_5,c_9,0.9799,0.06386857,model_914
episode_1628,c_6,m_2,c_4,c_1,0.9657,0.10861675,model_1115
episode_1629,c_6,c_7,c_2,c_8,0.9811,0.06282897,model_805
episode_1630,c_2,c_9,s,-,0.9793,0.069674686,model_349
episode_1631,c_8,c_4,c_9,c_10,0.9811,0.059800655,model_971
episode_1632,c_3,c_7,c_2,c_7,0.979,0.062303916,model_1441
episode_1633,c_1,c_8,c_9,c_5,0.9809,0.058377888,model_425
episode_1634,c_10,c_7,c_12,s,0.98,0.061069686,model_19
episode_1635,c_11,c_2,c_4,c_3,0.9799,0.06382138,model_1723
episode_1636,m_1,m_1,c_9,m_2,0.8289,0.5391051,model_728
episode_1637,c_3,c_2,s,-,0.9766,0.0718533,model_1057
episode_1638,c_3,m_3,m_3,c_2,0.8396,0.6496077,model_117
episode_1639,c_10,m_3,c_2,m_2,0.9573,0.14564282,model_56
episode_1640,c_6,c_4,c_9,m_3,0.9794,0.060788848,model_135
episode_1641,c_7,c_4,c_5,c_8,0.9816,0.057367686,model_935
episode_1642,c_6,c_4,c_5,c_1,0.9801,0.061089486,model_1684
episode_1643,c_2,c_9,c_5,c_11,0.9817,0.05823317,model_635
episode_1644,c_9,m_1,c_7,c_10,0.9666,0.10673638,model_567
episode_1645,c_7,m_3,c_6,m_2,0.9552,0.15919858,model_1581
episode_1646,c_12,c_2,c_12,m_2,0.9802,0.060387477,model_1534
episode_1647,c_7,c_4,c_9,c_6,0.9795,0.06275638,model_219
episode_1648,c_6,c_2,c_3,m_2,0.9805,0.059191715,model_1111
episode_1648,c_6,c_2,c_3,m_2,0.9795,0.062423404,model_1773
episode_1649,c_4,c_11,m_2,m_1,0.9746,0.082529165,model_1697
episode_1650,c_7,c_12,c_10,c_11,0.9799,0.06222257,model_1813
episode_1651,c_12,m_1,m_1,c_11,0.9517,0.17244077,model_759
episode_1651,c_12,m_1,m_1,c_11,0.9502,0.17835413,model_1467
episode_1652,c_6,c_11,c_10,c_1,0.9799,0.06099447,model_715
episode_1653,c_10,m_2,c_8,c_9,0.9629,0.12050751,model_1386
episode_1654,c_9,m_2,c_4,c_12,0.9712,0.099743985,model_887
episode_1655,c_8,m_3,c_3,c_1,0.9691,0.10149726,model_1236
episode_1656,c_8,m_1,c_6,m_3,0.9675,0.109031886,model_702
episode_1657,m_1,m_2,c_4,c_5,0.7667,0.7565649,model_698
episode_1658,c_11,c_9,m_2,c_7,0.9784,0.07082709,model_467
episode_1659,c_2,c_6,m_3,c_6,0.9823,0.058337446,model_900
episode_1660,c_2,c_2,c_4,c_1,0.9799,0.06321443,model_1158
episode_1661,c_2,c_2,c_7,c_5,0.9801,0.058144484,model_279
episode_1662,c_2,m_2,c_4,s,0.9659,0.11154263,model_1949
episode_1663,c_12,m_1,m_3,c_12,0.9644,0.14296243,model_722
episode_1664,c_12,c_3,m_2,c_4,0.9765,0.073775604,model_1394
episode_1665,c_2,c_12,c_11,c_11,0.978,0.064471334,model_324
episode_1666,c_4,c_1,c_9,m_1,0.981,0.05877305,model_1105
episode_1667,c_11,c_6,c_6,s,0.981,0.057207547,model_1345
episode_1668,c_11,c_5,c_3,c_12,0.9808,0.060884077,model_660
episode_1669,c_1,s,-,-,0.9595,0.14239001,model_275
episode_1669,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_1669,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_1670,c_8,m_2,c_7,c_4,0.9682,0.11260372,model_611
episode_1671,m_2,c_8,c_7,c_1,0.9503,0.16160053,model_418
episode_1672,c_4,c_8,c_11,c_9,0.9808,0.059599098,model_727
episode_1673,c_1,c_2,c_3,c_12,0.9811,0.06147395,model_241
episode_1674,c_11,c_5,c_6,c_8,0.9804,0.061062727,model_336
episode_1675,c_12,c_10,c_8,c_9,0.982,0.05879468,model_1736
episode_1676,c_6,c_2,c_3,c_12,0.981,0.05923017,model_863
episode_1677,m_2,c_8,c_7,c_1,0.9503,0.16160053,model_418
episode_1678,c_4,c_4,c_4,c_2,0.9811,0.058938075,model_675
episode_1679,c_4,c_8,m_3,s,0.9762,0.07317318,model_1452
episode_1680,c_3,c_6,c_2,c_4,0.9792,0.06274224,model_879
episode_1681,c_1,c_6,c_12,c_2,0.9794,0.059762985,model_1816
episode_1682,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_1683,c_6,c_1,c_9,c_10,0.9795,0.06260658,model_1853
episode_1684,c_11,c_3,c_11,m_3,0.9788,0.062023405,model_1215
episode_1685,c_7,c_2,m_3,m_2,0.9807,0.0693111,model_1995
episode_1686,c_2,c_5,c_10,c_12,0.9815,0.057617623,model_1799
episode_1687,c_9,c_12,c_9,c_11,0.9796,0.061194938,model_1464
episode_1688,c_11,c_5,m_3,c_11,0.9788,0.06910047,model_638
episode_1689,c_3,c_7,c_9,c_4,0.9799,0.06440895,model_837
episode_1690,c_4,c_5,c_4,c_7,0.9809,0.06169694,model_646
episode_1691,c_10,c_1,c_9,c_4,0.9806,0.060291328,model_260
episode_1692,c_7,c_9,c_8,m_1,0.9807,0.06264752,model_845
episode_1693,c_3,c_8,c_6,c_11,0.9787,0.063195325,model_830
episode_1694,c_7,c_1,c_6,c_12,0.9799,0.06102193,model_703
episode_1695,c_4,c_7,m_3,c_5,0.9699,0.10025263,model_446
episode_1696,c_8,c_2,c_7,c_4,0.9808,0.059057858,model_1606
episode_1697,c_6,c_11,c_9,c_2,0.981,0.05903276,model_902
episode_1698,c_5,c_1,c_9,c_10,0.9808,0.060960576,model_204
episode_1699,c_11,c_5,c_3,c_12,0.9808,0.060884077,model_660
episode_1700,c_11,m_2,c_4,c_9,0.9665,0.11277246,model_1977
episode_1701,c_4,s,-,-,0.9588,0.14197478,model_377
episode_1701,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_1701,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_1702,c_2,c_2,c_1,c_8,0.9791,0.06254026,model_1352
episode_1703,c_10,c_3,s,-,0.9778,0.07080029,model_1968
episode_1704,c_10,m_3,m_3,c_1,0.6515,1.5367497,model_1689
episode_1705,c_8,m_1,c_10,c_1,0.9687,0.10738887,model_1844
episode_1706,c_11,m_2,c_1,c_6,0.9662,0.11297631,model_35
episode_1707,c_5,c_1,c_12,c_8,0.9807,0.06141721,model_1843
episode_1708,c_11,c_3,s,-,0.9778,0.07363431,model_892
episode_1708,c_11,c_3,s,-,0.9773,0.0714851,model_1234
episode_1708,c_11,c_3,s,-,0.9769,0.073035516,model_1976
episode_1709,c_11,c_8,c_12,c_7,0.9798,0.059223916,model_1011
episode_1710,c_11,m_1,m_1,s,0.9377,0.21410954,model_196
episode_1711,c_10,m_3,m_2,c_10,0.8779,0.5080096,model_1001
episode_1712,c_4,c_11,m_1,c_11,0.9722,0.09236679,model_52
episode_1713,c_8,c_12,c_11,c_11,0.9813,0.059083976,model_1039
episode_1714,c_9,m_2,c_4,c_12,0.9712,0.099743985,model_887
episode_1715,c_11,c_3,m_2,m_1,0.9762,0.077124,model_723
episode_1716,c_6,c_11,c_12,c_5,0.979,0.0628348,model_1379
episode_1717,m_3,m_2,c_4,c_6,0.281,1.9414014,model_862
episode_1718,c_1,s,-,-,0.9595,0.14239001,model_275
episode_1718,c_1,s,-,-,0.9589,0.14358625,model_1330
episode_1718,c_1,s,-,-,0.9575,0.14356542,model_1639
episode_1719,c_12,c_8,c_8,c_1,0.9781,0.067477025,model_1168
episode_1720,c_1,c_9,s,-,0.9766,0.07304043,model_154
episode_1720,c_1,c_9,s,-,0.9774,0.07240797,model_1865
episode_1721,c_11,c_3,c_7,m_1,0.9798,0.063372895,model_1824
episode_1722,c_8,c_6,c_11,c_3,0.9793,0.06169245,model_559
episode_1723,c_2,c_1,c_12,c_8,0.9796,0.05998253,model_1018
episode_1724,c_7,c_7,c_7,c_7,0.9805,0.060294207,model_1308
episode_1725,c_10,c_1,m_2,s,0.972,0.09680907,model_1107
episode_1726,c_4,m_1,c_2,c_4,0.9678,0.10992761,model_1196
episode_1727,c_4,c_5,m_3,s,0.9784,0.06872204,model_43
episode_1728,c_6,c_4,c_10,m_1,0.979,0.06734767,model_529
episode_1729,c_6,c_10,c_12,m_1,0.9798,0.06313086,model_1929
episode_1730,c_11,c_6,c_4,c_3,0.9797,0.06114056,model_410
episode_1731,c_12,c_8,m_1,m_3,0.9721,0.09075223,model_1850
episode_1732,c_2,c_1,c_5,m_3,0.98,0.060029786,model_439
episode_1733,c_8,c_11,c_6,c_11,0.9804,0.06454453,model_262
episode_1734,c_10,c_9,m_1,s,0.9731,0.086109124,model_1293
episode_1735,c_1,c_2,c_6,m_2,0.9813,0.05984089,model_258
episode_1736,c_6,c_8,c_1,c_5,0.9793,0.0651358,model_1763
episode_1737,c_2,c_1,m_1,c_4,0.9728,0.089367695,model_958
episode_1738,m_3,c_2,c_3,c_6,0.8705,0.3969118,model_460
episode_1739,c_11,c_3,c_12,c_5,0.9802,0.062350966,model_1085
episode_1740,c_6,s,-,-,0.9632,0.12855202,model_53
episode_1740,c_6,s,-,-,0.9631,0.12906559,model_1281
episode_1740,c_6,s,-,-,0.9626,0.1315919,model_1743
episode_1741,c_3,c_10,c_11,c_10,0.9798,0.060402248,model_2000
episode_1742,c_1,c_12,c_7,c_7,0.9816,0.05713021,model_1672
episode_1743,c_2,c_5,c_10,c_12,0.9815,0.057617623,model_1799
episode_1744,c_1,c_4,c_1,c_3,0.9806,0.06059594,model_872
episode_1745,c_3,c_3,c_10,c_8,0.9781,0.06544271,model_344
episode_1746,c_7,m_3,c_5,c_3,0.955,0.15732838,model_1380
episode_1747,c_2,m_2,c_10,s,0.9662,0.10963265,model_302
episode_1748,c_10,c_1,c_12,c_3,0.9803,0.06202259,model_541
episode_1749,c_3,c_1,c_11,m_2,0.9802,0.059613522,model_1351
episode_1750,c_8,c_3,c_7,c_4,0.9801,0.060111612,model_1574
episode_1751,c_3,c_10,s,-,0.976,0.07532536,model_953
episode_1751,c_3,c_10,s,-,0.9757,0.079076394,model_1259
episode_1751,c_3,c_10,s,-,0.9757,0.07617077,model_1948
episode_1752,m_2,c_3,c_11,c_3,0.9524,0.15961227,model_1393
episode_1753,m_3,c_9,c_2,c_1,0.8718,0.39400837,model_835
episode_1753,m_3,c_9,c_2,c_1,0.8667,0.40302026,model_1124
episode_1754,c_4,c_10,c_4,c_6,0.9808,0.0586778,model_1591
episode_1755,c_11,c_7,m_3,s,0.9768,0.0808118,model_321
episode_1756,c_10,c_5,c_7,m_1,0.9799,0.060770884,model_804
episode_1757,c_8,c_12,c_12,c_1,0.978,0.06519604,model_1213
episode_1758,c_12,c_6,c_6,c_2,0.9785,0.06958036,model_42
episode_1759,m_1,m_2,m_2,s,0.7077,0.99968606,model_1264
episode_1760,c_10,c_12,c_11,c_7,0.9797,0.061324626,model_362
episode_1761,c_2,c_10,c_3,c_9,0.9811,0.055672713,model_1390
episode_1762,c_1,c_5,c_6,c_10,0.9792,0.064281,model_1470
episode_1763,c_6,c_6,c_11,c_10,0.978,0.066029705,model_1332
episode_1764,c_3,c_12,c_4,c_12,0.9811,0.06053091,model_1284
episode_1765,c_3,m_1,s,-,0.9533,0.16393334,model_1737
episode_1766,c_6,c_10,c_11,c_10,0.98,0.05959221,model_1016
episode_1767,c_2,s,-,-,0.962,0.13089815,model_250
episode_1767,c_2,s,-,-,0.9618,0.1329981,model_1043
episode_1768,c_1,c_2,c_5,c_10,0.9809,0.05807766,model_1587
episode_1769,c_12,m_1,m_3,c_12,0.9644,0.14296243,model_722
episode_1770,c_4,c_5,m_1,c_12,0.9729,0.0910274,model_1447
episode_1771,c_3,m_1,c_7,c_4,0.9676,0.10543926,model_1921
episode_1772,c_2,c_7,c_6,c_10,0.9817,0.059258197,model_1035
episode_1773,c_11,c_2,c_6,c_12,0.9807,0.06036689,model_502
episode_1774,c_5,c_9,s,-,0.9775,0.07472326,model_58
episode_1774,c_5,c_9,s,-,0.9769,0.07257775,model_1808
episode_1775,c_1,m_2,c_8,c_1,0.9647,0.118155435,model_1455
episode_1776,c_6,c_4,s,-,0.9764,0.07490824,model_444
episode_1776,c_6,c_4,s,-,0.9768,0.072690554,model_1315
episode_1776,c_6,c_4,s,-,0.9761,0.0745022,model_1936
episode_1777,c_8,c_7,c_8,c_9,0.9789,0.06410198,model_1990
episode_1778,m_2,c_11,c_4,m_1,0.9513,0.16144028,model_1405
episode_1779,c_2,c_10,m_1,m_1,0.9729,0.08855402,model_420
episode_1780,c_2,c_7,s,-,0.9774,0.07326427,model_1870
episode_1781,c_7,c_2,c_7,m_1,0.9823,0.057476208,model_1820
episode_1782,c_7,c_3,c_10,m_2,0.9786,0.062801756,model_1658
episode_1783,c_4,c_2,c_8,m_3,0.9805,0.059892684,model_1343
episode_1784,c_12,c_5,c_11,c_5,0.9797,0.06013309,model_1618
episode_1785,c_7,c_3,c_4,c_1,0.9803,0.059541855,model_1476
episode_1786,c_5,m_3,c_1,c_9,0.9683,0.106803484,model_947
episode_1787,c_2,c_11,c_8,s,0.9799,0.06224703,model_257
episode_1788,c_12,c_3,c_2,c_1,0.9813,0.060760256,model_1686
episode_1789,c_1,c_4,c_1,c_3,0.9806,0.06059594,model_872
episode_1790,c_11,m_2,c_1,c_6,0.9662,0.11297631,model_35
episode_1791,c_2,c_2,c_1,c_8,0.9791,0.06254026,model_1352
episode_1792,c_8,c_6,c_10,c_4,0.9804,0.06059471,model_1545
episode_1793,c_2,c_9,c_6,c_1,0.9799,0.063717954,model_27
episode_1794,c_7,c_4,c_6,m_3,0.9799,0.06453217,model_1301
episode_1795,c_10,c_11,c_10,c_11,0.9811,0.058721952,model_1303
episode_1796,c_12,c_5,c_11,m_3,0.9779,0.067537464,model_1129
episode_1797,c_1,c_7,c_9,c_3,0.9807,0.0571247,model_1150
episode_1797,c_1,c_7,c_9,c_3,0.9806,0.05999812,model_1935
episode_1798,c_8,c_2,c_7,c_3,0.9803,0.059192095,model_1622
episode_1799,c_1,c_6,c_11,c_9,0.9808,0.061816256,model_190
episode_1800,c_2,m_1,c_5,s,0.9673,0.10956623,model_1296
episode_1801,c_12,c_5,c_9,s,0.9782,0.067002796,model_617
episode_1802,c_8,c_6,c_8,c_7,0.9802,0.06331623,model_1446
episode_1803,c_10,c_7,m_2,c_8,0.9709,0.095290676,model_1768
episode_1804,c_3,c_7,c_2,c_7,0.979,0.062303916,model_1441
episode_1805,c_5,c_1,c_11,c_6,0.9821,0.05689962,model_693
episode_1806,c_5,m_2,c_1,c_4,0.9644,0.112866014,model_280
episode_1807,c_9,m_2,c_8,m_3,0.9713,0.09342761,model_1310
episode_1808,c_10,m_1,c_7,m_2,0.9659,0.11299503,model_189
episode_1808,c_10,m_1,c_7,m_2,0.9656,0.114914015,model_1834
episode_1809,m_2,c_6,s,-,0.9341,0.23292884,model_608
episode_1810,c_12,c_4,m_1,c_2,0.9709,0.09275723,model_144
episode_1811,c_11,c_2,c_7,m_3,0.9779,0.06365406,model_584
episode_1812,c_3,c_4,s,-,0.9754,0.077086404,model_268
episode_1812,c_3,c_4,s,-,0.9763,0.07313987,model_1209
episode_1813,c_10,c_5,c_10,c_1,0.9815,0.05653784,model_300
episode_1814,c_8,c_7,c_7,c_9,0.9816,0.05859885,model_376
episode_1815,c_10,c_5,m_2,c_3,0.9725,0.08849645,model_639
episode_1816,c_8,c_4,c_2,c_5,0.9808,0.05956461,model_1885
episode_1817,c_2,c_2,c_2,m_1,0.9773,0.070634186,model_25
episode_1818,c_5,c_10,c_1,c_10,0.9803,0.065974884,model_218
episode_1819,c_4,c_12,c_11,m_2,0.9806,0.06029178,model_315
episode_1820,c_7,c_3,c_4,c_2,0.9804,0.05900244,model_1969
episode_1821,c_1,m_3,c_2,m_2,0.9587,0.13991039,model_980
episode_1822,c_9,c_7,c_7,c_2,0.981,0.05873937,model_909
episode_1823,c_5,c_7,s,-,0.9758,0.07535529,model_248
episode_1823,c_5,c_7,s,-,0.9771,0.07350419,model_1474
episode_1824,c_3,c_8,c_5,s,0.9761,0.072255306,model_496
episode_1825,c_7,c_11,c_5,c_2,0.9787,0.06000887,model_463
episode_1826,c_6,c_6,c_9,c_11,0.9819,0.059361536,model_1961
episode_1827,c_8,c_9,c_1,c_12,0.9789,0.0635474,model_977
episode_1828,c_12,c_9,c_3,m_1,0.9805,0.06272955,model_1804
episode_1829,c_8,c_12,c_11,c_11,0.9813,0.059083976,model_1039
episode_1830,c_2,c_12,c_2,c_8,0.9811,0.059067648,model_416
episode_1831,c_3,c_3,c_6,m_1,0.9788,0.06443244,model_688
episode_1832,c_2,c_11,c_7,c_10,0.982,0.058588482,model_341
episode_1833,c_7,m_3,c_2,m_2,0.9573,0.14915116,model_874
episode_1834,c_12,m_2,c_7,c_1,0.9689,0.10478374,model_857
episode_1835,c_7,c_9,c_2,c_7,0.9802,0.06534499,model_264
episode_1836,c_6,c_11,c_4,s,0.9781,0.06294281,model_39
episode_1836,c_6,c_11,c_4,s,0.9799,0.06431473,model_1036
episode_1837,c_5,c_6,c_1,c_6,0.9825,0.0584869,model_45
episode_1838,c_4,m_1,c_1,m_1,0.9664,0.11026145,model_136
episode_1839,c_1,c_5,c_6,c_10,0.9792,0.064281,model_1470
episode_1840,c_6,c_4,c_9,m_3,0.9794,0.060788848,model_135
episode_1841,c_7,c_4,c_1,c_12,0.9798,0.06136585,model_580
episode_1842,c_6,c_6,c_2,c_3,0.9786,0.06422112,model_256
episode_1843,c_8,m_2,c_7,m_2,0.968,0.11066814,model_50
episode_1844,c_2,c_8,c_3,m_3,0.9786,0.0662786,model_1457
episode_1845,c_7,c_10,c_3,c_3,0.9804,0.05986701,model_1501
episode_1846,c_4,c_5,c_12,m_3,0.9807,0.060034886,model_566
episode_1847,c_4,c_1,c_4,c_9,0.981,0.060862795,model_1267
episode_1848,c_5,c_4,c_9,m_1,0.9808,0.05902005,model_1765
episode_1849,c_5,c_8,c_5,c_6,0.9802,0.059801523,model_911
episode_1850,c_8,c_4,s,-,0.9756,0.07430906,model_46
episode_1850,c_8,c_4,s,-,0.9761,0.07588264,model_1923
episode_1851,c_8,m_1,c_10,c_1,0.9687,0.10738887,model_1844
episode_1852,m_2,c_11,c_4,m_1,0.9513,0.16144028,model_1405
episode_1853,c_5,c_11,m_3,c_1,0.9805,0.06446717,model_1908
episode_1854,c_8,c_7,c_1,c_8,0.981,0.05965324,model_982
episode_1855,c_10,m_3,c_7,c_3,0.9572,0.14823015,model_1203
episode_1856,c_12,c_7,c_1,c_1,0.9813,0.0615534,model_427
episode_1857,c_7,c_10,m_2,s,0.971,0.09555639,model_786
episode_1857,c_7,c_10,m_2,s,0.9716,0.093426354,model_1887
episode_1858,c_6,c_8,m_2,c_8,0.974,0.08472196,model_1577
episode_1859,c_9,c_2,c_10,c_8,0.9789,0.064232014,model_1028
episode_1860,c_11,c_1,s,-,0.9765,0.07349411,model_224
episode_1860,c_11,c_1,s,-,0.9761,0.0747213,model_1307
episode_1861,c_12,c_12,c_5,c_12,0.9796,0.06128061,model_71
episode_1862,c_3,m_1,c_4,m_1,0.9678,0.10876768,model_1277
episode_1863,c_1,c_11,c_8,c_8,0.9804,0.06080423,model_477
episode_1864,c_4,c_1,c_4,c_9,0.981,0.060862795,model_1267
episode_1865,c_8,c_4,c_2,c_5,0.9808,0.05956461,model_1885
episode_1866,c_3,c_3,c_6,m_1,0.9788,0.06443244,model_688
episode_1867,c_5,c_10,c_6,c_10,0.9809,0.061318807,model_1382
episode_1868,c_12,c_8,m_1,m_3,0.9721,0.09075223,model_1850
episode_1869,c_8,c_2,c_4,c_6,0.9809,0.062451743,model_1750
episode_1870,c_4,c_12,c_12,m_1,0.9789,0.06231559,model_11
episode_1871,c_11,c_6,m_2,c_5,0.9775,0.071813494,model_417
episode_1872,c_3,c_8,c_7,c_9,0.98,0.061497096,model_36
episode_1873,c_9,c_4,s,-,0.9772,0.072473556,model_1685
episode_1874,c_7,c_9,c_4,c_10,0.9813,0.061491452,model_289
episode_1875,c_8,m_1,c_9,c_9,0.9684,0.10446258,model_1180
episode_1876,c_3,c_10,m_3,c_5,0.9775,0.07554755,model_255
episode_1877,c_12,c_5,c_1,s,0.9821,0.06422229,model_685
episode_1878,c_6,m_3,c_5,c_3,0.9748,0.08855066,model_1229
episode_1879,c_5,m_1,c_2,c_10,0.9687,0.10541355,model_1299
episode_1880,c_11,c_3,s,-,0.9778,0.07363431,model_892
episode_1880,c_11,c_3,s,-,0.9773,0.0714851,model_1234
episode_1880,c_11,c_3,s,-,0.9769,0.073035516,model_1976
episode_1881,c_11,c_8,c_12,c_1,0.9806,0.0593762,model_1065
episode_1882,c_2,c_6,c_2,c_7,0.9801,0.061314464,model_149
episode_1883,c_12,c_8,c_10,c_10,0.9796,0.06563989,model_811
episode_1884,c_11,m_3,m_2,c_4,0.9346,0.26349163,model_677
episode_1885,c_4,m_2,c_11,c_2,0.9648,0.11642625,model_317
