EPISODE_NUMBER,LAYER_1,LAYER_2,LAYER_3,LAYER_4,ACCURACY,LOSS
episode_1970,c_11,c_10,m_3,c_10,0.7717,0.7231780836
episode_1971,c_2,m_3,c_6,m_1,0.7301,0.7741371934
episode_1972,c_3,c_3,c_3,m_1,0.6889,0.9051184727
episode_1973,c_3,c_4,c_2,m_2,0.7082,0.8348408708
episode_1974,c_12,c_2,c_8,c_2,0.7375,0.7937590548
episode_1975,c_7,c_9,c_8,c_2,0.7176,0.860191514
episode_1976,c_5,c_10,c_12,m_3,0.737,0.7707228414
episode_1977,c_5,c_2,c_6,c_7,0.7325,0.808233207
episode_1978,c_4,c_5,m_3,c_2,0.7104,0.8354599511
episode_1979,c_6,s,-,-,0.6857,0.9753169553
episode_1979,c_6,s,-,-,0.6819,0.9241568215
episode_1979,c_6,s,-,-,0.7093,0.8762780273
episode_1980,c_11,c_7,c_4,c_10,0.7286,0.8185758454
episode_1981,c_11,c_7,c_8,c_3,0.7443,0.7715343966
episode_1982,c_6,c_3,c_6,c_1,0.7104,0.8643187888
episode_1983,c_9,c_10,c_11,c_12,0.7368,0.8373590095
episode_1984,c_4,c_2,c_10,c_11,0.6584,1.0560155879
episode_1985,c_2,c_2,c_1,c_8,0.7094,0.8348309374
episode_1986,c_9,m_3,m_1,m_2,0.7035,0.931039506
episode_1987,c_11,c_9,s,-,0.7375,0.8152108868
episode_1988,c_9,m_1,c_5,c_7,0.7579,0.7177530344
episode_1989,c_7,c_5,c_10,c_10,0.7173,0.8387645175
episode_1990,c_3,c_4,c_9,c_6,0.6755,0.9259553222
episode_1991,c_11,c_8,m_3,m_1,0.733,0.7854452857
episode_1992,c_12,c_5,c_1,s,0.7389,0.7857728064
episode_1993,c_8,c_12,m_3,m_3,0.7611,0.6937023397
episode_1994,c_1,c_1,c_12,c_11,0.7502,0.7555090555
episode_1995,c_12,c_7,c_5,m_2,0.73,0.8104104214
episode_1996,c_11,c_12,c_2,c_7,0.7387,0.8083502869
episode_1997,c_7,c_9,c_6,c_2,0.7365,0.7667838483
episode_1998,c_5,c_7,m_1,m_3,0.7199,0.7875932761
episode_1999,c_9,c_4,c_11,c_4,0.7244,0.7893518141
episode_2000,c_2,c_6,m_1,c_9,0.7206,0.7984606548
episode_2001,c_3,c_3,s,-,0.715,0.855255848
episode_2002,c_12,c_4,c_11,m_3,0.7568,0.7151521155
episode_2003,c_12,c_11,c_11,s,0.7414,0.8021955759
episode_2004,c_2,c_6,c_5,c_6,0.7513,0.7690115713
episode_2005,s,-,-,-,0.6474,1.0799983957
episode_2006,c_4,c_11,c_11,c_11,0.7344,0.7860787379
episode_2007,c_9,m_2,c_1,c_10,0.724,0.8041934342
episode_2008,c_10,m_2,c_4,c_4,0.7598,0.7108329929
episode_2009,s,-,-,-,0.6474,1.0799983957
episode_2010,c_12,c_12,c_10,c_1,0.7484,0.7400926968
episode_2011,c_3,m_1,s,-,0.6999,0.8752735862
episode_2012,c_7,s,-,-,0.6715,0.9897862665
episode_2013,c_4,c_12,c_8,c_12,0.7284,0.819054113
episode_2014,c_8,c_8,m_3,c_1,0.7513,0.7664349873
episode_2015,s,-,-,-,0.6474,1.0799983957
episode_2016,m_2,c_11,m_2,m_3,0.6525,1.0173087629
episode_2017,c_6,c_9,c_11,c_8,0.7487,0.7787921053
episode_2018,c_10,c_1,c_10,c_8,0.7089,0.8749475868
episode_2019,c_7,c_5,c_1,c_9,0.7038,0.8444336612
episode_2020,c_12,m_1,c_12,c_4,0.773,0.6868397335
episode_2021,c_12,c_2,c_12,c_2,0.7418,0.7798303391
episode_2022,c_12,c_4,m_1,c_1,0.669,0.9377928551
episode_2023,s,-,-,-,0.6474,1.0799983957
episode_2024,c_11,c_10,c_3,c_12,0.7328,0.7815455671
episode_2025,c_12,m_3,m_3,c_4,0.7316,0.7823405584
episode_2026,c_12,c_11,c_1,c_11,0.7478,0.7447974205
episode_2027,c_8,c_7,m_2,c_2,0.7286,0.7843211866
episode_2028,c_8,m_2,c_11,c_1,0.7222,0.8114749197
episode_2029,c_4,c_6,c_12,c_8,0.743,0.782327161
episode_2030,c_3,m_2,c_2,c_2,0.7299,0.7921711574
episode_2031,m_1,c_1,c_6,s,0.636,1.075667903
episode_2032,c_12,c_6,c_2,m_1,0.7202,0.8230822627
episode_2033,c_6,c_11,c_10,m_1,0.7083,0.8894609678
episode_2034,c_9,c_6,c_7,c_8,0.7376,0.7875910678
episode_2035,c_12,c_12,c_11,c_5,0.7515,0.8184462816
episode_2036,c_8,c_1,c_9,c_11,0.6723,0.9795130616
episode_2037,c_12,c_2,m_2,c_7,0.7477,0.7712789256
episode_2038,c_12,c_9,c_9,c_9,0.7637,0.7219142674
episode_2039,c_11,c_2,c_4,c_11,0.7309,0.8064324086
episode_2040,s,-,-,-,0.6474,1.0799983957
episode_2041,c_1,c_11,s,-,0.6944,0.8994795525
episode_2042,m_3,c_6,m_3,c_9,0.6854,0.9033869244
episode_2043,c_12,m_3,c_8,m_2,0.7647,0.6870758388
episode_2044,c_3,m_3,c_5,c_11,0.7595,0.7648186293
episode_2045,c_6,m_3,m_1,s,0.7308,0.797073516
episode_2046,c_4,c_1,c_9,c_10,0.7458,0.7560392768
episode_2047,c_7,m_3,s,-,0.7375,0.7793869743
episode_2048,s,-,-,-,0.6474,1.0799983957
episode_2049,m_3,m_2,c_11,c_11,0.6065,1.1222387657
episode_2050,c_11,m_3,c_11,s,0.7493,0.7418858906
episode_2051,s,-,-,-,0.6474,1.0799983957
episode_2052,c_12,c_5,s,-,0.7135,0.8543141179
episode_2053,c_11,c_6,c_7,c_1,0.7662,0.7053114746
episode_2054,m_3,c_11,c_4,c_6,0.6767,0.966336522
episode_2055,c_6,c_7,c_2,c_10,0.6878,1.0341274829
episode_2056,c_8,c_4,m_2,m_3,0.7426,0.7697061035
episode_2057,c_4,c_1,c_1,s,0.6881,0.9360820225
episode_2058,m_2,c_9,s,-,0.6697,0.924351186
episode_2059,c_9,c_6,s,-,0.703,0.8991982384
episode_2060,s,-,-,-,0.6474,1.0799983957
episode_2061,c_8,c_10,c_11,c_7,0.7142,0.8240322787
episode_2062,c_9,c_12,c_7,m_3,0.7585,0.7159208057
episode_2063,m_2,c_9,c_11,c_1,0.723,0.852281883
episode_2064,c_7,c_1,c_11,c_8,0.7419,0.8045418739
episode_2065,c_2,m_2,c_6,c_7,0.7512,0.7394739667
episode_2066,c_12,c_11,c_11,s,0.7414,0.8021955759
episode_2067,c_12,c_6,m_1,c_11,0.7587,0.7618505346
episode_2068,c_12,c_6,m_1,c_5,0.7172,0.8360379083
episode_2069,c_10,c_1,c_10,c_5,0.7004,0.930186141
episode_2070,c_2,c_9,c_9,s,0.7375,0.8157454439
episode_2071,s,-,-,-,0.6474,1.0799983957
episode_2072,c_8,c_4,c_11,m_2,0.6865,0.9046933405
episode_2073,c_9,c_9,c_11,c_6,0.7628,0.7250193365
episode_2074,c_10,c_9,c_3,c_3,0.7205,0.8981267653
episode_2075,m_2,c_6,c_7,m_2,0.71,0.8366390135
episode_2076,c_10,m_2,c_8,m_1,0.7097,0.8382749959
episode_2077,c_3,c_6,c_11,c_11,0.754,0.7750672256
episode_2078,c_10,s,-,-,0.6754,0.9523593212
episode_2078,c_10,s,-,-,0.6805,0.9376375954
episode_2079,c_9,c_6,c_9,c_3,0.746,0.7484047093
episode_2080,m_3,c_4,c_11,c_11,0.7097,0.9226153433
episode_2081,c_3,c_8,c_9,c_2,0.729,0.8049106738
episode_2082,c_8,m_2,c_8,s,0.7198,0.8271461808
episode_2083,c_3,c_6,s,-,0.7131,0.8319909244
episode_2084,c_8,s,-,-,0.6822,0.9504524675
episode_2084,c_8,s,-,-,0.6789,0.963030154
episode_2085,c_6,c_4,c_11,c_4,0.7397,0.8148529164
episode_2086,c_1,c_7,c_11,c_11,0.737,0.8161480715
episode_2087,c_5,c_3,m_1,c_7,0.7106,0.8889594877
episode_2088,c_9,c_12,c_3,c_7,0.7441,0.782136333
episode_2089,m_2,c_4,c_8,c_11,0.6756,1.0536506681
episode_2090,c_5,c_6,c_5,c_2,0.727,0.7997823076
episode_2091,c_6,m_2,c_2,m_3,0.7037,0.8657891257
episode_2092,c_12,c_9,c_2,c_12,0.7218,0.8696626919
episode_2093,c_11,c_6,c_9,c_10,0.7193,0.8886526087
episode_2094,c_12,m_3,c_6,s,0.7647,0.7042038375
episode_2095,c_6,c_10,c_8,m_3,0.7279,0.7820559341
episode_2096,c_5,c_9,c_11,c_5,0.7457,0.7653125071
episode_2097,c_8,c_11,c_4,c_1,0.721,0.8798114481
episode_2098,c_3,c_12,c_7,c_12,0.7239,0.8368900032
episode_2099,c_10,c_10,m_1,c_2,0.746,0.7789042022
episode_2100,c_10,c_11,c_9,c_6,0.734,0.8185679704
episode_2101,c_5,c_11,c_7,c_12,0.732,0.7903846671
episode_2102,c_1,c_5,c_6,c_11,0.7327,0.790066214
episode_2103,c_12,c_3,m_1,m_1,0.7066,0.8532930756
episode_2104,c_6,c_6,c_10,c_3,0.6652,0.9879621007
episode_2105,c_12,m_3,c_11,c_12,0.7868,0.6837014782
episode_2106,c_3,c_9,c_5,m_1,0.7309,0.8024310364
episode_2107,c_6,c_8,c_12,c_8,0.7565,0.7445431829
episode_2108,m_1,m_1,c_11,c_9,0.688,0.9069032456
episode_2109,m_3,c_2,m_1,c_6,0.6372,1.0407484657
episode_2110,c_9,c_6,c_2,c_6,0.7253,0.8292966266
episode_2111,c_10,c_7,c_7,c_11,0.69,0.9568187251
episode_2112,c_12,c_9,c_3,c_10,0.7205,0.8388695167
episode_2113,c_12,c_6,c_10,c_8,0.7308,0.8454925491
episode_2114,c_1,c_8,c_11,c_1,0.7297,0.8039067842
episode_2115,c_9,c_5,m_2,c_12,0.7603,0.7101647514
episode_2116,c_5,s,-,-,0.688,0.9237128208
episode_2117,c_1,c_3,c_1,c_12,0.7323,0.8045047841
episode_2118,m_1,m_1,c_5,c_1,0.6718,0.940208091
episode_2119,c_4,c_6,c_12,c_8,0.743,0.782327161
episode_2120,m_2,c_8,c_11,c_8,0.6452,1.0996680102
episode_2121,c_11,c_10,c_3,c_8,0.7075,0.9774400741
episode_2122,c_11,c_6,c_11,c_11,0.7334,0.8194419837
episode_2123,c_10,c_5,c_4,c_11,0.7174,0.82261215
episode_2124,c_1,m_1,m_2,c_11,0.7211,0.8519599478
episode_2125,c_12,c_6,c_3,c_7,0.7503,0.7434715717
episode_2126,c_11,c_10,s,-,0.6965,0.8950513916
episode_2127,c_12,c_4,m_3,s,0.7263,0.797928965
episode_2128,c_12,c_8,c_4,c_7,0.7477,0.7595286201
episode_2129,c_2,c_6,c_12,c_5,0.7491,0.7637288985
episode_2130,c_1,c_3,m_3,c_11,0.7325,0.7768127563
episode_2131,c_2,c_5,c_6,c_12,0.716,0.8819294247
episode_2132,c_5,c_11,m_3,c_11,0.7531,0.7133235693
episode_2133,c_1,c_3,c_8,c_10,0.7412,0.7969269689
episode_2134,c_6,c_6,c_8,c_2,0.7299,0.8320450268
episode_2135,s,-,-,-,0.6474,1.0799983957
episode_2136,c_3,c_8,c_12,c_8,0.7311,0.8022618252
episode_2137,c_4,c_6,m_3,c_10,0.6952,0.8914755295
episode_2138,c_10,c_1,c_12,c_3,0.7562,0.7502610938
episode_2139,c_9,m_3,c_7,c_11,0.7509,0.7510485745
episode_2140,c_8,c_7,c_8,c_11,0.7194,0.8331669184
episode_2141,c_5,m_2,c_11,c_11,0.7667,0.7282959238
episode_2142,c_10,c_1,c_11,s,0.6895,0.9263794836
episode_2143,c_2,c_10,c_9,c_1,0.7155,0.8465507859
episode_2144,c_11,c_11,m_2,c_11,0.7372,0.7773452059
episode_2145,c_6,c_6,c_12,m_3,0.7655,0.7230998305
episode_2146,c_4,c_8,c_1,c_11,0.7428,0.7650599387
episode_2147,c_2,c_6,m_1,c_8,0.6855,0.9201016457
episode_2148,c_11,c_7,c_8,c_5,0.7563,0.7506284622
episode_2149,c_1,c_11,c_2,c_9,0.7345,0.7986553447
episode_2150,c_6,s,-,-,0.6857,0.9753169553
episode_2150,c_6,s,-,-,0.6819,0.9241568215
episode_2150,c_6,s,-,-,0.7093,0.8762780273
episode_2151,c_11,c_7,s,-,0.7045,0.8934149969
episode_2152,m_1,c_5,c_1,c_5,0.688,0.9551975361
episode_2153,m_3,c_2,c_11,c_9,0.6794,1.0410192098
episode_2154,c_10,m_3,c_7,m_2,0.7328,0.7877263907
episode_2155,c_3,c_9,c_11,m_3,0.7318,0.8392964067
episode_2156,c_6,c_3,c_5,c_2,0.7272,0.8460074927
episode_2157,c_3,m_1,c_11,c_11,0.7661,0.7051706281
episode_2158,c_3,c_8,c_11,c_10,0.7324,0.8142150833
episode_2159,m_2,c_12,c_10,c_10,0.7197,0.8782366838
episode_2160,c_9,c_6,m_1,m_2,0.7358,0.783568778
episode_2161,c_9,m_1,c_11,s,0.7386,0.8029850995
episode_2162,c_5,s,-,-,0.688,0.9237128208
episode_2163,c_12,m_2,s,-,0.7026,0.8713041984
episode_2164,m_3,c_4,c_2,c_12,0.6667,1.0022070836
episode_2165,c_6,c_7,c_11,c_12,0.7373,0.7732532714
episode_2166,m_1,m_2,c_11,c_3,0.6985,0.8817129994
episode_2167,c_12,c_6,c_12,c_9,0.7625,0.760438548
episode_2168,c_3,c_6,c_4,s,0.7392,0.7757436962
episode_2169,c_5,c_6,m_2,c_5,0.6987,0.8733097219
episode_2170,c_12,c_5,c_3,m_3,0.7497,0.7459776017
episode_2171,c_12,c_8,m_2,c_8,0.7516,0.7274240565
episode_2172,c_11,m_3,c_1,c_1,0.7181,0.8209631725
episode_2173,c_5,c_6,c_12,c_3,0.7445,0.7739813663
episode_2174,m_1,c_11,c_3,c_3,0.6983,0.9238515268
episode_2175,m_2,c_9,c_1,c_8,0.6988,0.9114121202
episode_2176,m_2,c_2,c_1,c_7,0.6806,0.9602426655
episode_2177,m_3,c_2,c_9,c_2,0.7049,0.8681746684
episode_2178,c_9,m_1,c_7,m_1,0.7058,0.8415530732
episode_2179,m_2,s,-,-,0.6593,0.994035325
episode_2179,m_2,s,-,-,0.6803,0.9349732291
episode_2180,c_12,c_1,c_11,c_11,0.7561,0.7230064095
episode_2181,m_1,c_7,c_8,c_11,0.7153,0.9031442064
episode_2182,c_7,c_10,c_11,c_10,0.7383,0.7716200436
episode_2183,c_12,m_1,c_11,c_8,0.7882,0.6295312358
episode_2184,c_12,c_6,c_3,s,0.7058,0.8814715021
episode_2185,c_9,c_11,s,-,0.7264,0.8328532437
episode_2186,c_11,c_6,c_1,c_2,0.7209,0.8591449762
episode_2187,m_1,c_10,m_1,c_2,0.6871,0.9166507457
episode_2188,s,-,-,-,0.6474,1.0799983957
episode_2189,c_1,c_2,c_3,c_7,0.7136,0.839240339
episode_2190,c_11,c_5,m_2,c_2,0.7089,0.8416319133
episode_2191,c_8,c_2,c_11,c_7,0.7254,0.8342827048
episode_2192,c_5,m_3,c_7,c_11,0.7523,0.7611130454
episode_2193,m_1,c_12,c_5,c_9,0.7268,0.8028151981
episode_2194,c_8,c_8,c_11,c_12,0.7623,0.7277278163
episode_2195,m_2,c_1,c_11,s,0.6841,0.9731212971
episode_2196,c_6,c_9,c_11,c_7,0.7413,0.7910742128
episode_2197,c_7,c_11,c_10,c_11,0.7395,0.8069252934
episode_2198,c_3,c_12,c_1,c_10,0.6926,0.9587683238
episode_2199,c_6,c_6,c_7,c_11,0.7329,0.8163248918
episode_2200,c_6,c_6,c_12,c_9,0.7672,0.7503205066
episode_2201,c_1,m_2,c_8,c_10,0.742,0.7645467668
episode_2202,c_1,s,-,-,0.6824,0.9222057566
episode_2202,c_1,s,-,-,0.6812,0.9313422739
episode_2202,c_1,s,-,-,0.6678,0.9662022907
episode_2203,m_2,c_7,c_12,c_9,0.6535,1.1340954512
episode_2204,c_1,c_6,c_11,c_5,0.7317,0.8464562126
episode_2205,c_7,c_1,m_3,c_8,0.7425,0.7551951046
episode_2206,c_10,m_3,c_8,c_4,0.749,0.7462935264
episode_2207,c_4,m_1,c_2,c_6,0.7014,0.8851534843
episode_2208,c_9,c_12,c_11,c_11,0.7526,0.8591053428
episode_2209,c_8,c_11,c_10,c_7,0.6955,0.8723124012
episode_2210,c_6,c_9,m_2,c_11,0.7508,0.7323814135
episode_2211,c_8,c_4,c_4,m_1,0.69,0.9112571815
episode_2212,c_12,c_6,c_11,c_6,0.7407,0.8762805626
episode_2213,c_12,c_12,m_2,c_3,0.7719,0.6797033304
episode_2214,c_9,c_12,s,-,0.7133,0.8590989937
episode_2215,c_5,c_5,c_3,m_2,0.728,0.7845545499
episode_2216,c_12,m_3,c_11,c_10,0.7916,0.63901881
episode_2217,c_9,m_2,s,-,0.7258,0.8182461598
episode_2218,c_11,s,-,-,0.6841,0.9466346931
episode_2218,c_11,s,-,-,0.7083,0.8567868416
episode_2219,s,-,-,-,0.6474,1.0799983957
episode_2220,c_12,c_4,m_1,m_2,0.67,0.9272290837
episode_2221,s,-,-,-,0.6474,1.0799983957
episode_2222,c_5,c_6,c_5,c_8,0.7483,0.8051640507
episode_2223,c_11,c_10,m_2,m_2,0.7528,0.7272904737
episode_2224,m_2,c_1,c_11,c_9,0.7325,0.8526621767
episode_2225,c_5,c_1,c_6,c_6,0.7248,0.8136548671
episode_2226,c_7,c_4,c_8,c_1,0.7074,0.879902125
episode_2227,c_11,c_7,c_11,c_11,0.754,0.7385816714
episode_2228,m_2,c_1,c_1,c_9,0.6531,1.0651416961
episode_2229,c_11,s,-,-,0.6841,0.9466346931
episode_2229,c_11,s,-,-,0.7083,0.8567868416
episode_2230,c_3,c_8,c_8,c_1,0.7346,0.7874453997
episode_2231,c_5,c_8,c_5,c_3,0.7237,0.8092500065
episode_2232,m_1,c_6,c_5,m_3,0.6541,0.971735141
episode_2233,m_1,c_6,c_11,m_3,0.7216,0.812127835
episode_2234,c_7,c_8,c_11,c_4,0.7086,0.8591487717
episode_2235,c_6,c_1,c_1,c_8,0.6983,0.8964438251
episode_2236,c_1,c_1,c_10,c_7,0.7041,0.8904641911
episode_2237,c_10,c_5,c_4,c_5,0.6905,0.9151721885
episode_2238,c_11,m_3,c_2,c_2,0.748,0.7594728209
episode_2239,s,-,-,-,0.6474,1.0799983957
episode_2240,c_9,c_6,c_2,c_3,0.734,0.7887164068
episode_2241,c_7,c_5,c_8,s,0.7348,0.8021728284
episode_2242,c_11,c_6,m_1,m_2,0.7299,0.7907350691
episode_2243,m_2,c_6,m_3,c_11,0.7005,0.89532643
episode_2244,c_3,c_4,s,-,0.702,0.8667628729
episode_2244,c_3,c_4,s,-,0.6763,0.9493582614
episode_2245,c_12,c_9,c_12,c_11,0.7413,0.8051664982
episode_2246,c_7,c_6,c_11,c_10,0.7221,0.8318530203
episode_2247,m_2,c_4,c_5,c_1,0.7055,0.8937348582
episode_2248,c_11,c_6,c_4,s,0.7296,0.8293708745
episode_2249,c_12,c_10,c_3,c_8,0.7411,0.79795263
episode_2250,c_7,c_6,m_2,m_3,0.7619,0.7344649041
episode_2251,c_10,c_6,c_8,c_3,0.7512,0.7438756996
episode_2252,c_11,m_1,c_10,c_7,0.7471,0.7378080087
episode_2253,c_2,c_6,c_11,c_4,0.7223,0.8307207803
episode_2254,c_3,m_1,c_2,c_4,0.6967,0.9015552423
episode_2255,c_12,c_1,m_1,c_2,0.7159,0.8370680593
episode_2256,c_12,c_12,c_5,c_12,0.738,0.7725840079
episode_2257,m_2,c_5,s,-,0.6516,0.9964640024
episode_2258,c_6,c_6,m_2,c_3,0.7578,0.7233115613
episode_2259,c_9,c_7,c_8,c_9,0.7328,0.8272428937
episode_2260,c_6,c_7,c_11,c_6,0.7394,0.771170559
episode_2261,c_4,m_1,c_10,c_5,0.7137,0.8567701284
episode_2262,c_8,c_12,c_4,c_9,0.7274,0.886637445
episode_2263,c_3,m_2,m_3,c_10,0.7006,0.8732312714
episode_2264,c_12,c_6,c_7,c_12,0.7472,0.7537526946
episode_2265,s,-,-,-,0.6474,1.0799983957
episode_2266,c_12,c_8,c_2,s,0.7247,0.8560564544
episode_2267,c_5,c_8,m_3,c_11,0.7585,0.7221010242
episode_2268,c_1,c_6,c_11,c_2,0.7201,0.8440874065
episode_2269,m_2,c_3,c_11,c_9,0.7564,0.8039389342
episode_2270,c_11,c_9,c_5,c_11,0.6896,0.9660757663
episode_2271,s,-,-,-,0.6474,1.0799983957
episode_2272,c_3,c_10,c_3,c_8,0.7368,0.8166773615
episode_2273,c_7,m_1,m_1,c_11,0.7095,0.8408596848
episode_2274,c_1,c_3,c_12,m_1,0.7168,0.8621220853
episode_2275,s,-,-,-,0.6474,1.0799983957
episode_2276,c_6,c_6,c_7,m_3,0.7336,0.7973423511
episode_2277,c_3,c_9,c_11,c_12,0.7473,0.7675460625
episode_2278,m_2,c_6,c_11,c_11,0.7143,0.9062522776
episode_2279,c_11,c_3,c_4,m_3,0.7247,0.8033081564
episode_2280,c_10,c_11,c_2,c_11,0.7302,0.7919433214
episode_2281,m_2,m_3,c_5,c_6,0.6329,1.0426830662
episode_2282,c_12,c_6,c_5,m_1,0.7351,0.7847394431
episode_2283,c_9,c_11,c_12,c_5,0.7307,0.857431727
episode_2284,c_8,c_6,m_3,c_12,0.7868,0.63320547
episode_2285,c_9,c_3,c_10,c_8,0.7482,0.7555497581
episode_2286,c_3,c_6,c_7,c_10,0.7232,0.8278198051
episode_2287,c_12,c_4,c_10,c_11,0.7117,0.8351644512
episode_2288,m_1,c_6,c_6,m_2,0.6963,0.8682786316
episode_2289,c_12,c_2,m_3,c_11,0.7209,0.8021160868
episode_2290,c_10,c_6,c_11,c_11,0.7399,0.7930239989
episode_2291,c_12,c_4,c_11,c_1,0.7385,0.7755373532
episode_2292,c_5,m_3,c_3,c_11,0.768,0.699391165
episode_2293,c_10,c_10,c_2,c_5,0.7079,0.890923988
episode_2294,c_12,c_6,c_8,m_1,0.6869,0.9361251681
episode_2295,c_12,c_5,c_4,c_8,0.7105,0.8668050051
episode_2296,c_7,c_12,c_12,c_9,0.7417,0.7702804903
episode_2297,s,-,-,-,0.6474,1.0799983957
episode_2298,c_12,c_10,s,-,0.72,0.8304573668
episode_2299,c_9,m_2,c_3,c_12,0.7805,0.7031021776
episode_2300,m_3,m_1,c_11,c_3,0.6582,0.9989805567
episode_2301,m_3,c_10,c_5,c_3,0.6377,1.0658405026
episode_2302,c_6,c_9,c_3,c_5,0.6999,0.8964833123
episode_2303,c_10,m_1,c_11,c_8,0.7611,0.7007076613
episode_2304,c_6,c_1,c_12,c_1,0.7145,0.8476039889
episode_2305,c_5,c_11,c_10,c_1,0.7304,0.804510925
episode_2306,s,-,-,-,0.6474,1.0799983957
episode_2307,m_2,c_6,c_2,c_12,0.7055,0.9030692163
episode_2308,c_12,m_3,c_11,c_1,0.7522,0.7332053946
episode_2309,c_1,c_4,c_5,c_7,0.6915,0.9227118357
episode_2310,c_11,c_4,c_12,c_9,0.7177,0.8780009025
episode_2311,c_8,c_11,c_1,s,0.7265,0.7924273039
episode_2312,c_5,c_6,s,-,0.7098,0.8686328838
episode_2313,c_6,c_6,s,-,0.7215,0.8503267924
episode_2314,c_12,c_2,c_11,m_3,0.7294,0.7878317101
episode_2315,m_1,c_2,m_2,c_11,0.6972,0.9170933601
episode_2316,c_1,m_3,c_7,c_3,0.7255,0.8322432863
episode_2317,c_3,c_6,c_11,m_1,0.6893,0.8914482492
episode_2318,c_3,c_12,c_3,c_11,0.7387,0.7896398816
episode_2319,c_7,c_7,m_3,c_11,0.7775,0.6967575695
episode_2320,c_7,c_6,m_3,c_2,0.7224,0.8004594449
episode_2321,c_11,c_2,m_3,c_9,0.759,0.6885132305
episode_2322,c_12,c_12,c_6,m_2,0.7313,0.785827226
episode_2323,c_3,m_3,c_11,c_11,0.7491,0.7460800761
episode_2324,c_1,c_6,c_8,c_10,0.7025,0.887305619
episode_2325,c_10,m_3,c_6,c_11,0.7697,0.6971037522
episode_2326,c_3,c_6,c_11,c_2,0.7488,0.7391274844
episode_2327,c_10,c_6,c_11,c_12,0.751,0.7384648139
episode_2328,c_12,s,-,-,0.6803,0.9452649376
episode_2329,s,-,-,-,0.6474,1.0799983957
episode_2330,c_12,c_10,c_3,c_11,0.7399,0.8268293867
episode_2331,c_7,c_6,m_3,s,0.7084,0.8438354124
episode_2332,c_6,c_10,c_2,c_8,0.7371,0.7813874247
episode_2333,c_12,c_3,c_11,c_8,0.6757,0.9643990305
episode_2334,c_3,c_12,c_11,c_5,0.761,0.7270758963
episode_2335,c_7,c_1,c_11,c_10,0.7259,0.8458181856
episode_2336,c_11,c_4,m_1,c_11,0.6863,0.887897826
episode_2337,c_9,c_1,c_2,c_9,0.7519,0.7913481764
episode_2338,c_11,c_5,c_11,c_4,0.7202,0.8369684977
episode_2339,c_6,c_2,m_2,c_5,0.73,0.7870910978
episode_2340,c_8,c_2,c_11,c_6,0.7612,0.7249500857
episode_2341,c_12,m_2,c_10,c_9,0.7761,0.6928350759
episode_2342,s,-,-,-,0.6474,1.0799983957
episode_2343,c_5,c_7,c_8,c_2,0.7355,0.7854795508
episode_2344,c_9,c_12,c_11,m_3,0.7422,0.756682539
episode_2345,m_1,c_4,c_8,c_6,0.6789,0.9857497679
episode_2346,c_6,c_2,c_4,c_10,0.7145,0.8585165088
episode_2347,s,-,-,-,0.6474,1.0799983957
episode_2348,m_1,c_9,m_3,c_11,0.713,0.8521801099
episode_2349,c_12,c_9,s,-,0.6985,0.8902506265
episode_2350,c_8,m_3,m_3,c_5,0.7211,0.8504183617
episode_2351,c_3,m_1,c_4,c_2,0.695,0.9072746501
episode_2352,m_1,c_3,s,-,0.6606,0.9745215223
episode_2353,s,-,-,-,0.6474,1.0799983957
episode_2354,c_8,c_6,c_7,c_4,0.7432,0.7755309323
episode_2355,m_1,c_2,m_1,m_2,0.6278,1.0847368719
episode_2356,c_12,c_1,c_10,m_1,0.7281,0.7798411064
episode_2357,c_8,c_7,c_2,c_11,0.7488,0.7932864527
episode_2358,c_7,s,-,-,0.6715,0.9897862665
episode_2359,c_11,c_8,c_6,c_6,0.7332,0.8059818363
episode_2360,c_9,c_7,c_4,c_11,0.7237,0.825305896
episode_2361,c_12,c_1,c_8,c_11,0.7507,0.7652694562
episode_2362,c_5,c_11,s,-,0.6964,0.9011806388
episode_2363,c_4,c_5,m_3,m_1,0.7062,0.8488031787
episode_2364,c_3,c_12,m_3,c_8,0.7648,0.6802476862
episode_2365,c_7,m_2,c_12,c_11,0.7786,0.6827309611
episode_2366,c_11,c_6,c_9,c_7,0.7208,0.8586492286
episode_2367,c_12,c_4,c_8,c_5,0.7219,0.8323028097
episode_2368,c_12,c_6,m_3,c_9,0.7485,0.7472678597
episode_2369,m_3,c_6,s,-,0.6762,0.9244136828
episode_2370,c_5,c_3,c_12,c_11,0.7527,0.7658874784
episode_2371,c_12,c_2,c_6,c_11,0.726,0.8116179296
episode_2372,c_1,c_4,c_9,c_7,0.697,0.9077306472
episode_2373,m_1,c_6,m_1,c_11,0.7029,0.8684183123
episode_2374,c_5,c_3,c_8,c_3,0.7263,0.8074056461
episode_2375,c_12,c_3,c_11,s,0.7351,0.8308337318
episode_2376,c_5,c_3,c_3,c_7,0.7209,0.8293110204
episode_2377,c_6,c_7,m_3,c_6,0.7569,0.7020147538
episode_2378,c_3,c_6,c_11,c_11,0.754,0.7750672256
episode_2379,c_7,c_1,c_12,c_11,0.7282,0.8335961653
episode_2380,c_3,m_3,c_4,c_11,0.7435,0.79937597
episode_2381,c_4,c_1,c_6,c_4,0.7088,0.8481724625
episode_2382,m_1,c_1,c_11,c_11,0.6603,1.1543286533
episode_2383,c_2,c_5,c_11,c_1,0.7319,0.7886865013
