episode_2951,c_5,c_3,c_11,m_3,0.9727,0.08671471,model_2812
episode_2952,m_1,c_8,c_8,c_8,0.9375,0.2089795,model_2813
episode_2953,c_12,c_6,c_1,c_10,0.9726,0.09117798,model_2814
episode_2954,m_1,c_1,c_9,c_11,0.9365,0.20783362,model_2815
episode_2955,c_5,c_3,c_3,c_1,0.9724,0.081354186,model_2750
episode_2956,c_4,s,-,-,0.9588,0.14197478,model_377
episode_2956,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_2956,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_2957,c_10,c_7,c_10,c_1,0.976,0.07784157,model_2816
episode_2958,c_11,c_1,c_9,c_7,0.9741,0.08548672,model_2817
episode_2959,c_5,c_8,c_5,c_3,0.974,0.08294911,model_2600
episode_2960,c_10,c_11,c_3,c_8,0.9745,0.08120638,model_2818
episode_2961,c_5,c_11,c_4,c_1,0.974,0.08054947,model_2819
episode_2962,c_3,c_2,c_5,m_3,0.9731,0.08230416,model_2820
episode_2963,c_5,c_6,c_5,c_11,0.9738,0.08320159,model_2185
episode_2964,c_10,m_3,c_8,c_7,0.9264,0.2455156,model_2821
episode_2965,c_8,c_4,c_5,c_10,0.9722,0.083566576,model_2822
episode_2966,c_1,c_8,c_6,c_1,0.9739,0.08415271,model_2823
episode_2967,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_2968,c_5,c_3,c_5,c_5,0.9733,0.08375905,model_2824
episode_2969,c_8,c_9,c_5,c_1,0.9737,0.081897974,model_2825
episode_2970,c_5,c_12,c_4,c_1,0.9733,0.08259969,model_2730
episode_2971,c_5,c_8,c_1,c_1,0.974,0.08139116,model_2251
episode_2972,m_1,c_1,c_5,c_7,0.9411,0.19935471,model_2826
episode_2973,c_6,c_5,c_11,c_7,0.9715,0.089887954,model_2827
episode_2974,m_3,c_8,m_1,m_2,0.7853,0.7466177,model_2828
episode_2975,c_5,c_4,c_8,c_8,0.9734,0.080878176,model_2829
episode_2976,c_4,s,-,-,0.9588,0.14197478,model_377
episode_2976,c_4,s,-,-,0.9584,0.14299645,model_1288
episode_2976,c_4,s,-,-,0.9587,0.13953258,model_1641
episode_2977,c_5,c_8,c_7,m_1,0.9737,0.08240833,model_2830
episode_2978,s,-,-,-,0.9111,0.328965,model_431
episode_2979,c_5,c_7,c_11,c_1,0.9728,0.082799554,model_2831
episode_2980,c_5,c_7,c_8,c_2,0.9736,0.083440654,model_2832
episode_2981,c_1,c_8,c_10,c_1,0.9743,0.08167686,model_2833
episode_2982,c_5,c_8,m_3,c_3,0.9675,0.11055188,model_2834
episode_2983,c_5,c_11,s,-,0.9678,0.10720055,model_2577
episode_2984,c_12,m_2,m_1,c_1,0.9352,0.24671641,model_2835
episode_2985,s,-,-,-,0.9111,0.328965,model_431
episode_2986,c_11,c_10,m_3,c_1,0.9535,0.15845005,model_2836
episode_2987,c_5,c_8,c_2,c_8,0.9734,0.08162138,model_2837
episode_2988,c_8,c_5,m_1,c_1,0.9614,0.13237754,model_2838
episode_2989,c_2,c_8,c_5,m_3,0.9737,0.0798129,model_2839
episode_2990,c_6,m_2,m_1,c_5,0.9348,0.24914399,model_2840
episode_2991,m_3,c_8,m_3,c_3,0.7673,0.8459886,model_2841
episode_2992,c_2,c_8,c_11,s,0.9742,0.08036162,model_2842
episode_2993,m_3,c_8,c_6,c_10,0.8591,0.45147637,model_2843
episode_2994,c_12,c_2,c_5,c_5,0.9728,0.08165811,model_2844
episode_2995,c_5,c_4,c_2,c_2,0.9718,0.08746678,model_2845
episode_2996,c_1,m_1,c_3,m_3,0.9495,0.17247777,model_2846
episode_2997,c_1,c_7,m_3,c_10,0.956,0.1553689,model_2847
episode_2998,c_5,c_7,s,-,0.9758,0.07535529,model_248
episode_2998,c_5,c_7,s,-,0.9771,0.07350419,model_1474
episode_2999,s,-,-,-,0.9111,0.328965,model_431
episode_3000,c_9,c_4,c_8,s,0.9736,0.086225994,model_2848
episode_3001,c_5,c_8,c_5,c_3,0.974,0.08294911,model_2600
episode_3002,c_2,c_6,c_5,c_8,0.9733,0.08404154,model_2849
episode_3003,c_6,c_5,m_2,c_1,0.9595,0.13401501,model_2850
episode_3004,c_5,c_8,c_5,c_6,0.9802,0.059801523,model_911
episode_3005,c_9,c_8,c_9,c_1,0.9739,0.08217682,model_2851
episode_3006,c_5,c_9,c_5,m_2,0.9724,0.086355455,model_2852
episode_3007,s,-,-,-,0.9111,0.328965,model_431
episode_3008,c_5,c_8,c_6,c_8,0.9719,0.08922372,model_2853
episode_3009,m_2,c_9,c_1,c_12,0.9282,0.23130731,model_2854
episode_3010,c_7,c_8,c_1,c_11,0.9723,0.08428927,model_2855
episode_3011,c_5,c_3,c_5,m_1,0.9735,0.079688795,model_2856
episode_3012,c_1,c_7,c_4,c_1,0.9749,0.08141531,model_2857
episode_3013,m_3,c_6,c_5,c_9,0.8551,0.45932755,model_2858
episode_3014,c_9,c_8,c_11,c_1,0.9727,0.083426505,model_2859
episode_3015,c_7,c_8,c_5,m_3,0.9748,0.08101727,model_2860
episode_3016,c_5,c_12,c_5,c_1,0.9803,0.06423552,model_221
episode_3017,c_5,c_7,c_6,c_1,0.9722,0.08763058,model_2861
episode_3018,s,-,-,-,0.9111,0.328965,model_431
episode_3019,c_5,c_12,c_5,c_12,0.9729,0.0855697,model_2755
episode_3020,c_3,c_8,c_7,m_3,0.974,0.08301884,model_2862
episode_3021,c_8,c_8,c_5,c_5,0.9727,0.092025004,model_2863
episode_3022,c_5,c_8,m_3,c_1,0.9664,0.11130446,model_2539
episode_3023,c_9,c_8,c_7,c_10,0.9722,0.08493343,model_2864
episode_3024,c_5,c_10,c_1,m_2,0.9737,0.082557775,model_2865
episode_3025,c_5,c_8,m_1,c_1,0.9608,0.13567477,model_2866
episode_3026,m_3,c_8,c_8,c_7,0.8581,0.45448834,model_2867
episode_3027,c_5,c_3,c_5,c_5,0.9733,0.08375905,model_2824
episode_3028,c_5,c_10,c_3,c_5,0.9742,0.086613566,model_2868
episode_3029,c_5,c_9,c_8,c_1,0.974,0.083734594,model_2869
episode_3030,m_3,c_8,m_1,c_1,0.7864,0.73612344,model_2870
episode_3031,c_6,m_2,c_3,c_11,0.9528,0.15936188,model_2871
episode_3032,c_5,c_8,c_5,c_3,0.974,0.08294911,model_2600
episode_3033,c_5,c_8,c_5,s,0.9741,0.0812798,model_2767
episode_3034,c_8,m_1,c_5,c_1,0.9683,0.1080049,model_1835
episode_3035,s,-,-,-,0.9111,0.328965,model_431
episode_3036,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3037,c_2,c_10,c_10,c_6,0.9752,0.07882247,model_2872
episode_3038,c_5,c_3,c_5,c_1,0.9755,0.08051262,model_2760
episode_3039,s,-,-,-,0.9111,0.328965,model_431
episode_3040,s,-,-,-,0.9111,0.328965,model_431
episode_3041,c_12,c_10,c_12,c_10,0.9728,0.08700869,model_2873
episode_3042,c_11,c_7,c_5,c_1,0.9742,0.080713436,model_2874
episode_3043,c_5,c_8,c_5,c_11,0.98,0.062338933,model_244
episode_3044,c_6,m_2,c_6,c_1,0.9533,0.15373467,model_2875
episode_3045,c_5,c_5,c_5,s,0.9727,0.08246665,model_2876
episode_3046,c_5,c_1,c_5,c_4,0.9745,0.08072523,model_2877
episode_3047,m_2,c_8,c_5,c_9,0.9303,0.23030269,model_2803
episode_3048,c_4,c_11,c_6,c_9,0.9717,0.08886571,model_2878
episode_3049,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3050,c_5,c_8,m_2,m_2,0.9628,0.1275093,model_2498
episode_3051,c_5,m_2,c_2,m_2,0.9514,0.16258338,model_2879
episode_3052,m_3,c_7,c_5,c_9,0.855,0.4542994,model_2880
episode_3053,m_1,c_3,c_11,c_3,0.9345,0.21426602,model_2881
episode_3054,c_10,c_10,c_9,m_2,0.9737,0.080861084,model_2882
episode_3055,c_11,c_8,c_5,c_1,0.971,0.085026495,model_2526
episode_3056,c_1,m_3,c_5,c_1,0.9217,0.26006877,model_2883
episode_3057,c_5,c_6,c_6,m_2,0.9693,0.091153264,model_2884
episode_3058,c_2,c_8,c_5,c_1,0.9724,0.089066684,model_2885
episode_3059,c_10,c_9,c_5,m_1,0.9715,0.08909245,model_2886
episode_3060,m_3,c_3,c_5,s,0.846,0.49506894,model_2887
episode_3061,c_5,c_9,c_5,m_3,0.9722,0.08660052,model_2888
episode_3062,c_5,c_6,c_5,c_4,0.9726,0.08604424,model_2889
episode_3063,c_4,c_8,c_5,c_1,0.9748,0.07962847,model_2890
episode_3064,c_8,c_8,c_2,c_1,0.9738,0.0837577,model_2891
episode_3065,c_5,c_6,c_9,c_1,0.9735,0.08227613,model_2892
episode_3066,c_10,c_8,c_5,c_1,0.9725,0.08759643,model_2773
episode_3067,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3068,c_6,c_5,c_5,c_9,0.9724,0.085840255,model_2893
episode_3069,c_5,c_8,c_5,c_3,0.974,0.08294911,model_2600
episode_3070,c_1,c_8,c_3,c_7,0.9735,0.0824218,model_2894
episode_3071,c_7,c_8,c_5,c_1,0.9749,0.07987883,model_2895
episode_3072,c_7,c_8,c_6,s,0.9729,0.08516996,model_2896
episode_3073,s,-,-,-,0.9111,0.328965,model_431
episode_3074,c_5,c_3,c_5,c_1,0.9755,0.08051262,model_2760
episode_3075,c_3,c_11,c_8,c_1,0.9743,0.081837356,model_2897
episode_3076,m_3,m_2,c_5,c_1,0.525,1.4692415,model_2898
episode_3077,c_5,c_4,c_5,c_9,0.9727,0.083115816,model_2899
episode_3078,m_1,c_11,c_5,m_2,0.932,0.21622342,model_2900
episode_3079,m_1,c_2,c_5,c_1,0.9357,0.20972636,model_2501
episode_3080,c_1,c_8,c_1,c_1,0.974,0.080171004,model_2901
episode_3081,c_8,c_8,c_9,m_2,0.9754,0.08063229,model_2496
episode_3082,c_11,c_11,c_6,m_3,0.9733,0.08281763,model_2902
episode_3083,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3084,c_5,m_1,c_2,m_2,0.9672,0.108546354,model_383
episode_3085,c_5,c_4,c_11,c_1,0.9753,0.08202037,model_2903
episode_3086,c_11,c_3,c_5,c_8,0.9726,0.08288769,model_2904
episode_3087,c_5,c_8,s,-,0.9775,0.07043471,model_649
episode_3088,c_12,c_2,c_5,m_1,0.9729,0.08137729,model_2905
episode_3089,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3090,c_5,c_8,c_7,c_9,0.9746,0.07826897,model_2906
episode_3091,c_5,c_8,c_5,c_4,0.973,0.08671673,model_2907
episode_3092,c_3,c_8,c_5,c_7,0.9719,0.093279906,model_2908
episode_3093,c_4,c_9,c_6,c_9,0.9731,0.08580705,model_2909
episode_3094,c_5,c_9,c_5,c_1,0.9727,0.08658072,model_2693
episode_3095,c_5,c_6,c_5,c_3,0.9728,0.08294725,model_2910
episode_3096,c_5,c_8,c_1,m_1,0.9742,0.08155948,model_2911
episode_3097,s,-,-,-,0.9111,0.328965,model_431
episode_3098,c_5,c_8,c_5,c_6,0.9802,0.059801523,model_911
episode_3099,c_5,s,-,-,0.9443,0.1945998,model_2038
episode_3100,c_12,c_8,m_1,m_2,0.9609,0.13304354,model_2912
episode_3101,c_11,c_8,c_5,c_1,0.971,0.085026495,model_2526
episode_3102,m_1,c_6,c_5,c_1,0.9334,0.21601315,model_2913
episode_3103,c_7,c_8,c_10,c_1,0.9746,0.08064263,model_2914
episode_3104,c_8,c_8,c_5,c_4,0.9729,0.083483875,model_2915
episode_3105,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3106,c_5,c_8,c_9,c_5,0.9739,0.08659992,model_2916
episode_3107,c_5,c_8,c_5,m_3,0.973,0.08253687,model_2386
episode_3108,c_5,c_8,c_10,c_1,0.9734,0.084087804,model_2457
episode_3109,c_5,s,-,-,0.9443,0.1945998,model_2038
episode_3110,c_5,c_8,c_5,m_1,0.9725,0.08584411,model_2917
episode_3111,c_8,m_3,c_8,m_3,0.9466,0.1822137,model_2918
episode_3112,c_5,c_2,c_5,c_9,0.9797,0.05933613,model_1463
episode_3113,c_5,m_2,c_5,m_3,0.9671,0.11289768,model_228
episode_3114,c_8,c_7,c_9,c_1,0.9803,0.060863428,model_169
episode_3115,m_1,c_8,c_5,c_1,0.9352,0.20951496,model_2919
episode_3116,c_3,c_10,c_5,c_5,0.9716,0.08493679,model_2920
episode_3117,m_3,c_6,c_9,c_1,0.8591,0.45545447,model_2921
episode_3118,c_5,c_8,c_10,c_3,0.9743,0.08326211,model_2922
episode_3119,c_8,c_8,m_2,c_1,0.9641,0.12696825,model_2923
episode_3120,c_5,c_7,c_5,c_1,0.974,0.08260482,model_2924
episode_3121,c_4,c_7,c_5,m_3,0.9746,0.08272491,model_2925
episode_3122,c_6,c_8,c_5,c_10,0.9737,0.0817873,model_2926
episode_3123,c_5,c_6,c_7,c_1,0.9736,0.08344325,model_2927
episode_3124,c_1,c_11,c_6,c_1,0.9741,0.08170097,model_2928
episode_3125,c_11,c_8,m_3,c_1,0.9616,0.13282666,model_2929
episode_3126,c_12,c_8,c_5,c_5,0.9716,0.08843589,model_2930
episode_3127,c_11,c_8,c_3,c_1,0.9732,0.08444867,model_2931
episode_3128,c_5,c_7,c_5,c_12,0.9735,0.08136452,model_2932
episode_3129,c_5,c_8,c_9,m_1,0.9718,0.08468272,model_2933
episode_3130,c_6,c_8,c_5,c_8,0.9715,0.08954362,model_2934
episode_3131,c_5,c_8,c_7,c_1,0.9723,0.0855919,model_2935
episode_3132,c_2,c_8,c_10,c_7,0.9738,0.07971636,model_2936
episode_3133,c_5,c_10,c_5,m_1,0.9729,0.08530301,model_2937
episode_3134,c_5,c_5,c_5,c_1,0.9728,0.08555476,model_2716
episode_3135,m_1,c_11,c_2,c_1,0.9383,0.2103507,model_2938
episode_3136,c_3,c_8,c_4,c_9,0.9714,0.086870015,model_2939
episode_3137,c_5,c_8,c_2,c_3,0.9732,0.08379244,model_2940
episode_3138,c_5,c_8,c_11,c_1,0.9735,0.08188966,model_2941
episode_3139,c_12,c_8,c_12,c_1,0.9727,0.0840295,model_2477
episode_3140,c_5,c_8,c_8,c_1,0.9734,0.08298143,model_2624
episode_3141,c_5,m_3,c_5,s,0.9485,0.17369978,model_2402
episode_3142,c_1,m_3,c_5,m_1,0.9296,0.23645969,model_2942
episode_3143,c_4,m_1,m_1,c_1,0.8944,0.37634042,model_2943
episode_3144,c_5,c_8,c_5,c_9,0.9747,0.07929097,model_2944
episode_3145,c_9,m_2,c_3,c_9,0.9564,0.14790577,model_2945
episode_3146,c_6,c_12,c_5,c_1,0.9708,0.089061946,model_2946
episode_3147,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3148,c_5,c_6,c_5,c_1,0.9721,0.08373609,model_2228
episode_3149,c_1,c_8,c_4,c_3,0.9749,0.08051356,model_2947
episode_3150,s,-,-,-,0.9111,0.328965,model_431
episode_3151,c_5,m_1,c_11,c_1,0.9523,0.1617705,model_2948
episode_3152,c_8,c_8,c_6,c_5,0.9727,0.0826786,model_2949
episode_3153,c_7,c_8,c_6,c_1,0.9738,0.08059336,model_2950
episode_3154,c_12,c_8,c_5,c_1,0.9727,0.08203451,model_2271
episode_3155,c_5,c_2,m_1,m_2,0.9624,0.1336272,model_2951
episode_3156,c_5,c_8,s,-,0.9775,0.07043471,model_649
episode_3157,c_5,c_8,c_5,c_11,0.98,0.062338933,model_244
episode_3158,c_11,c_8,c_12,c_1,0.9806,0.0593762,model_1065
episode_3159,c_1,c_11,s,-,0.9687,0.10807309,model_2952
episode_3160,c_11,c_4,c_1,c_4,0.9741,0.08408357,model_2953
episode_3161,c_5,c_8,c_10,c_1,0.9734,0.084087804,model_2457
episode_3162,c_5,c_8,c_8,m_2,0.9731,0.082293876,model_2954
episode_3163,c_10,m_2,s,-,0.948,0.18090208,model_1460
episode_3164,c_8,c_8,c_3,c_1,0.9744,0.079679854,model_2955
episode_3165,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3166,c_6,c_8,c_5,c_1,0.9734,0.08131811,model_2074
episode_3167,m_2,c_8,c_12,c_1,0.9343,0.21654359,model_2956
episode_3168,c_1,c_8,c_8,c_1,0.9751,0.08098069,model_2957
episode_3169,c_7,c_7,c_4,m_3,0.9739,0.08121553,model_2958
episode_3170,c_5,c_9,c_5,c_1,0.9727,0.08658072,model_2693
episode_3171,c_5,c_8,c_12,m_2,0.975,0.0804635,model_2959
episode_3172,c_5,c_9,c_5,c_1,0.9727,0.08658072,model_2693
episode_3173,s,-,-,-,0.9111,0.328965,model_431
episode_3174,c_5,m_1,m_2,c_1,0.9326,0.25834855,model_2960
episode_3175,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3176,c_5,m_2,c_5,c_1,0.9526,0.15858956,model_2961
episode_3177,m_1,c_8,m_2,c_1,0.9218,0.30934384,model_2962
episode_3178,c_4,c_11,c_5,c_3,0.9726,0.0877757,model_2963
episode_3179,c_5,c_8,c_5,m_3,0.973,0.08253687,model_2386
episode_3180,m_1,c_9,c_5,s,0.9348,0.21425875,model_2964
episode_3181,c_2,c_8,m_1,c_1,0.961,0.1328756,model_2700
episode_3182,c_5,c_1,c_5,c_12,0.9739,0.08284754,model_2562
episode_3183,c_6,c_1,c_6,c_1,0.9723,0.08376092,model_2965
episode_3184,c_5,c_3,c_5,c_1,0.9755,0.08051262,model_2760
episode_3185,c_3,s,-,-,0.9638,0.12899147,model_1395
episode_3185,c_3,s,-,-,0.9637,0.12989098,model_1630
episode_3186,c_5,c_8,c_1,c_12,0.9743,0.08418781,model_2966
episode_3187,c_5,c_8,c_12,c_9,0.974,0.08297159,model_2967
episode_3188,c_5,c_4,m_1,m_3,0.9583,0.14178546,model_2968
episode_3189,c_5,c_10,c_1,s,0.974,0.08373997,model_2969
episode_3190,c_4,c_8,c_5,c_4,0.9739,0.08348277,model_2970
episode_3191,c_5,s,-,-,0.9443,0.1945998,model_2038
episode_3192,c_7,c_8,c_5,c_8,0.9748,0.08064191,model_2971
episode_3193,c_6,c_8,c_5,c_1,0.9734,0.08131811,model_2074
episode_3194,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3195,c_6,c_7,c_5,m_3,0.9722,0.08486725,model_2972
episode_3196,c_5,c_10,c_5,c_1,0.9737,0.08258713,model_2569
episode_3197,c_5,c_10,c_5,c_1,0.9737,0.08258713,model_2569
episode_3198,c_11,c_5,c_8,c_1,0.9739,0.08325161,model_2973
episode_3199,c_10,c_8,c_5,c_7,0.9742,0.07958522,model_2974
episode_3200,c_4,c_5,c_2,c_1,0.9751,0.079367995,model_2975
episode_3201,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3202,c_7,c_5,c_10,c_1,0.9748,0.07962991,model_2976
episode_3203,c_5,c_7,c_6,c_1,0.9722,0.08763058,model_2861
episode_3204,c_5,c_5,c_2,c_1,0.9729,0.085229196,model_2977
episode_3205,c_6,c_1,c_4,c_10,0.9738,0.082392074,model_2978
episode_3206,c_5,c_9,c_1,c_12,0.9738,0.08470255,model_2979
episode_3207,c_12,c_4,c_6,c_4,0.9717,0.08951766,model_2980
episode_3208,c_5,c_5,c_11,c_6,0.9725,0.084654935,model_2981
episode_3209,c_2,c_8,m_1,c_8,0.9589,0.13806932,model_2982
episode_3210,m_3,c_5,c_1,c_1,0.8531,0.47012368,model_2983
episode_3211,c_11,c_8,c_10,c_12,0.9748,0.07751536,model_2984
episode_3212,c_5,c_8,c_5,c_6,0.9802,0.059801523,model_911
episode_3213,s,-,-,-,0.9111,0.328965,model_431
episode_3214,c_9,c_2,m_1,c_7,0.9599,0.13882774,model_2985
episode_3215,s,-,-,-,0.9111,0.328965,model_431
episode_3216,c_8,c_8,c_5,c_10,0.9734,0.08468941,model_2986
episode_3217,c_7,c_8,m_2,c_11,0.9606,0.13388471,model_2987
episode_3218,c_5,c_12,c_5,s,0.9734,0.08105165,model_2988
episode_3219,c_10,c_8,c_5,c_1,0.9725,0.08759643,model_2773
episode_3220,c_5,c_8,m_3,c_1,0.9664,0.11130446,model_2539
episode_3221,c_12,c_8,c_5,m_2,0.9735,0.08414339,model_2452
episode_3222,c_5,c_8,c_5,c_5,0.9734,0.08246065,model_2468
episode_3223,c_11,c_8,c_5,c_1,0.971,0.085026495,model_2526
episode_3224,c_4,c_8,c_7,c_11,0.9738,0.08172612,model_2989
episode_3225,c_6,s,-,-,0.9632,0.12855202,model_53
episode_3225,c_6,s,-,-,0.9631,0.12906559,model_1281
episode_3225,c_6,s,-,-,0.9626,0.1315919,model_1743
episode_3226,c_1,c_11,c_10,m_2,0.9749,0.08207371,model_2990
episode_3227,c_12,c_12,c_8,c_1,0.9731,0.084618464,model_2991
episode_3228,c_5,m_2,c_5,c_1,0.9526,0.15858956,model_2961
episode_3229,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3230,m_2,c_8,c_9,c_7,0.9323,0.2196155,model_2992
episode_3231,c_9,c_8,c_5,c_1,0.9716,0.08695242,model_2993
episode_3232,c_8,m_3,c_5,c_1,0.9409,0.19819005,model_2994
episode_3233,c_6,c_8,m_2,m_1,0.9624,0.1271714,model_2995
episode_3234,c_3,c_8,c_12,c_1,0.9727,0.083215326,model_2996
episode_3235,c_2,c_10,c_5,c_1,0.974,0.082329325,model_2997
episode_3236,c_5,c_8,c_8,c_9,0.9735,0.07942876,model_2998
episode_3237,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3238,c_5,c_7,m_3,c_1,0.9572,0.14592105,model_2999
episode_3239,c_6,c_8,c_10,c_12,0.9733,0.08173019,model_3000
episode_3240,m_3,m_2,c_5,c_1,0.525,1.4692415,model_2898
episode_3241,c_5,c_4,c_2,c_1,0.9729,0.08809617,model_3001
episode_3242,c_5,c_8,c_5,c_4,0.973,0.08671673,model_2907
episode_3243,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3244,c_5,c_8,m_3,c_1,0.9664,0.11130446,model_2539
episode_3245,c_5,c_8,c_5,c_11,0.98,0.062338933,model_244
episode_3246,c_5,c_1,m_3,c_1,0.949,0.17274638,model_3002
episode_3247,c_5,c_8,m_1,c_1,0.9608,0.13567477,model_2866
episode_3248,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3249,c_5,c_8,c_3,c_1,0.9725,0.08625948,model_2672
episode_3250,c_12,c_8,c_5,s,0.9727,0.08334963,model_3003
episode_3251,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3252,c_5,c_1,c_1,c_1,0.9722,0.088440396,model_3004
episode_3253,c_1,c_8,c_5,c_1,0.9746,0.08306118,model_3005
episode_3254,c_5,c_1,c_10,c_1,0.9728,0.08143151,model_3006
episode_3255,c_5,c_8,c_5,c_8,0.9755,0.0773185,model_2612
episode_3256,m_2,c_8,c_1,c_1,0.9287,0.22904271,model_3007
episode_3257,c_1,m_1,c_3,c_1,0.9509,0.1693621,model_3008
episode_3258,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3259,c_5,c_8,m_3,c_1,0.9664,0.11130446,model_2539
episode_3260,c_4,c_8,c_5,c_3,0.9737,0.08404157,model_3009
episode_3261,c_1,c_8,c_5,s,0.973,0.084739484,model_3010
episode_3262,c_5,c_4,c_5,c_1,0.975,0.08149751,model_2337
episode_3263,m_2,c_4,c_5,m_1,0.9333,0.21860217,model_3011
episode_3264,c_8,c_8,c_4,c_1,0.9723,0.08669483,model_3012
episode_3265,c_10,c_8,m_2,c_11,0.9604,0.13510986,model_3013
episode_3266,c_5,c_8,c_5,c_7,0.9729,0.08528948,model_2581
episode_3267,c_7,c_12,c_5,m_2,0.9747,0.08125565,model_3014
episode_3268,c_5,c_8,c_5,c_7,0.9729,0.08528948,model_2581
episode_3269,s,-,-,-,0.9111,0.328965,model_431
episode_3270,m_1,c_8,c_5,c_1,0.9352,0.20951496,model_2919
episode_3271,c_2,c_8,s,-,0.9775,0.072607726,model_311
episode_3272,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3273,c_5,c_3,c_5,c_3,0.9718,0.08560701,model_2532
episode_3274,c_12,c_8,c_5,c_1,0.9727,0.08203451,model_2271
episode_3275,c_5,c_8,m_1,m_1,0.9613,0.13468912,model_3015
episode_3276,c_6,c_8,c_5,c_8,0.9715,0.08954362,model_2934
episode_3277,c_11,c_8,c_5,c_6,0.9742,0.08245523,model_2133
episode_3278,c_5,c_8,c_7,c_1,0.9723,0.0855919,model_2935
episode_3279,c_5,c_8,s,-,0.9775,0.07043471,model_649
episode_3280,c_5,c_3,c_5,c_1,0.9755,0.08051262,model_2760
episode_3281,c_4,c_8,c_10,c_1,0.9755,0.07749562,model_3016
episode_3282,m_1,c_8,c_5,c_1,0.9352,0.20951496,model_2919
episode_3283,c_12,c_8,c_5,c_1,0.9727,0.08203451,model_2271
episode_3284,c_5,c_8,s,-,0.9775,0.07043471,model_649
episode_3285,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3286,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3287,c_5,c_8,c_3,c_6,0.9735,0.08394934,model_2487
episode_3288,c_5,m_2,c_5,c_1,0.9526,0.15858956,model_2961
episode_3289,c_3,c_8,m_2,c_9,0.9617,0.12983496,model_3017
episode_3290,c_10,c_8,c_4,c_5,0.9753,0.08125198,model_3018
episode_3291,c_5,c_8,c_5,c_11,0.98,0.062338933,model_244
episode_3292,m_2,c_5,m_2,c_7,0.91,0.3270075,model_3019
episode_3293,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3294,c_4,c_8,c_5,c_1,0.9748,0.07962847,model_2890
episode_3295,c_12,c_6,c_4,c_1,0.9729,0.08937554,model_3020
episode_3296,c_5,c_8,c_5,c_5,0.9734,0.08246065,model_2468
episode_3297,c_4,c_8,c_5,c_1,0.9748,0.07962847,model_2890
episode_3298,m_3,c_8,c_5,s,0.8566,0.45629424,model_2697
episode_3299,m_3,c_11,c_3,m_1,0.8604,0.4532185,model_3021
episode_3300,m_2,c_5,c_5,c_4,0.9306,0.2285023,model_3022
episode_3301,c_10,c_8,c_11,c_1,0.9723,0.08537032,model_3023
episode_3302,c_2,c_8,c_5,c_1,0.9724,0.089066684,model_2885
episode_3303,m_2,c_8,c_5,c_1,0.933,0.22119191,model_3024
episode_3304,c_5,c_6,s,-,0.9779,0.07086312,model_1002
episode_3305,c_5,c_8,m_1,c_7,0.961,0.13400123,model_2565
episode_3306,c_6,c_8,c_5,c_6,0.9722,0.08849588,model_3025
episode_3307,c_5,c_4,c_5,m_3,0.973,0.086369105,model_2081
episode_3308,c_5,c_2,c_5,c_1,0.9816,0.05907004,model_1997
episode_3309,c_5,c_8,c_5,c_9,0.9747,0.07929097,model_2944
episode_3310,c_2,c_8,c_5,c_1,0.9724,0.089066684,model_2885
episode_3311,c_10,c_8,c_5,c_1,0.9725,0.08759643,model_2773
episode_3312,c_5,c_8,c_7,c_1,0.9723,0.0855919,model_2935
episode_3313,c_7,c_5,c_5,c_1,0.9743,0.08235364,model_3026
episode_3314,c_5,c_7,c_5,c_1,0.974,0.08260482,model_2924
episode_3315,c_5,c_5,c_5,c_1,0.9728,0.08555476,model_2716
episode_3316,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3317,c_5,c_10,c_8,c_3,0.9733,0.08592672,model_3027
episode_3318,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3319,c_5,c_8,c_5,c_1,0.9712,0.08880612,model_2183
episode_3320,c_6,c_8,c_5,c_7,0.9723,0.0877499,model_3028
